DB,Site,Name,Preferred,Cal_yr_BP,Age_Old,Age_Yng,Max_Elev,Min_Elev,Midpoint,Relative,Use_Relative
90,87,Upper Big Creek Lake,Y,1600,,,1.067435846,-0.97983057,0.043802638,,N
90,87,Upper Big Creek Lake,Y,1550,,,1.067435846,-0.768664681,0.149385583,,N
90,87,Upper Big Creek Lake,Y,1500,,,1.067435846,-0.755592123,0.155921862,,N
90,87,Upper Big Creek Lake,Y,1450,,,1.067435846,-0.742519565,0.162458141,,N
90,87,Upper Big Creek Lake,Y,1400,,,1.067435846,-0.919683113,0.073876367,,N
90,87,Upper Big Creek Lake,Y,1350,,,1.067435846,-1.001073839,0.033181004,,N
90,87,Upper Big Creek Lake,Y,1300,,,0.920963748,-1.058357668,-0.06869696,,N
90,87,Upper Big Creek Lake,Y,1250,,,0.920963748,-0.855049004,0.032957372,,N
90,87,Upper Big Creek Lake,Y,1200,,,0.920963748,-0.84001214,0.040475804,,N
90,87,Upper Big Creek Lake,Y,1150,,,0.924231887,-0.894349509,0.014941189,,N
90,87,Upper Big Creek Lake,Y,1100,,,0.924231887,-0.881276951,0.021477468,,N
90,87,Upper Big Creek Lake,Y,1050,,,0.924231887,-0.775705416,0.074263236,,N
90,87,Upper Big Creek Lake,Y,1000,,,1.067435846,-0.804626349,0.131404748,,N
90,87,Upper Big Creek Lake,Y,950,,,1.067435846,-0.880778925,0.093328461,,N
90,87,Upper Big Creek Lake,Y,900,,,1.067435846,-0.867706367,0.09986474,,N
90,87,Upper Big Creek Lake,Y,850,,,1.067435846,-0.674874005,0.196280921,,N
90,87,Upper Big Creek Lake,Y,800,,,1.067435846,-0.572576314,0.247429766,,N
90,87,Upper Big Creek Lake,Y,750,,,1.067435846,-0.646109814,0.210663016,,N
90,87,Upper Big Creek Lake,Y,700,,,1.067435846,-0.633037256,0.217199295,,N
90,87,Upper Big Creek Lake,Y,650,,,1.067435846,-0.619964699,0.223735574,,N
90,87,Upper Big Creek Lake,Y,600,,,1.067435846,-0.520286083,0.273574882,,N
90,87,Upper Big Creek Lake,Y,550,,,1.067435846,-0.507213525,0.28011116,,N
90,87,Upper Big Creek Lake,Y,500,,,0.938393825,-0.556640128,0.190876849,,N
90,87,Upper Big Creek Lake,Y,450,,,0.810441183,-0.605575654,0.102432765,,N
90,87,Upper Big Creek Lake,Y,400,,,0.683577922,-0.654020103,0.01477891,,N
90,87,Upper Big Creek Lake,Y,350,,,0.686846061,-0.700500245,-0.006827092,,N
90,87,Upper Big Creek Lake,Y,300,,,0.565429699,-0.78684588,-0.110708091,,N
90,87,Upper Big Creek Lake,Y,250,,,0.365044346,-1.165538286,-0.40024697,,N
90,87,Upper Big Creek Lake,Y,200,,,0.368312486,-1.209071969,-0.420379741,,N
90,87,Upper Big Creek Lake,Y,150,,,0.496265127,-1.211758006,-0.357746439,,N
90,87,Upper Big Creek Lake,Y,100,,,0.703186758,-0.862544572,-0.079678907,,N
90,87,Upper Big Creek Lake,Y,50,,,0.825692501,-0.825692501,0,,N
90,87,Upper Big Creek Lake,Y,0,,,0.818188146,-0.818188146,0,,N
91,88,Upper Graven Lake (Parker's Prairie),Y,12712,12802,12590,0,-3.85,-1.93,3,N
91,88,Upper Graven Lake (Parker's Prairie),Y,10999,11708,10243,0,-3,-1.5,2,N
91,88,Upper Graven Lake (Parker's Prairie),Y,9219,9297,9035,-3.55,-3.05,-3.3,1,N
91,88,Upper Graven Lake (Parker's Prairie),Y,7230,7723,6678,-2.15,-2.65,-2.4,1,N
91,88,Upper Graven Lake (Parker's Prairie),Y,6831,7414,6319,0,-2.5,-1.25,2,N
91,88,Upper Graven Lake (Parker's Prairie),Y,-34,-34,-34,0,0,0,3,N
92,89,Walker Lake (Arizona),Y,49600,50000,49000,0.7,-4.35,0.7,3,N
92,89,Walker Lake (Arizona),Y,45000,45500,44500,0.7,-3.28,0.7,3,N
92,89,Walker Lake (Arizona),Y,45000,45500,44500,-3.28,-3.44,-3.36,0,N
92,89,Walker Lake (Arizona),Y,44711,44893,44501,0.7,-3.06,0.7,3,N
92,89,Walker Lake (Arizona),Y,44000,44500,43500,-3.26,-3.44,-3.35,0,N
92,89,Walker Lake (Arizona),Y,42000,42500,41500,-2.82,-2.79,-2.81,0,N
92,89,Walker Lake (Arizona),Y,40264,41210,39388,-2.82,-2.79,-2.81,0,N
92,89,Walker Lake (Arizona),Y,40264,41210,39388,0.7,-2.79,0.7,3,N
92,89,Walker Lake (Arizona),Y,34000,34500,33500,0.7,-311.8,0.7,3,N
92,89,Walker Lake (Arizona),Y,34000,34500,33500,-2.26,-2.21,-2.24,0,N
92,89,Walker Lake (Arizona),Y,31261,31374,31135,-2.26,-2.21,-2.24,0,N
92,89,Walker Lake (Arizona),Y,31261,31374,31135,0.7,-2.26,0.7,3,N
92,89,Walker Lake (Arizona),Y,18662,18908,18166,0.7,0.65,0.68,3,N
92,89,Walker Lake (Arizona),Y,18166,31885.71429,7414,0,-3,-1.5,2,N
92,89,Walker Lake (Arizona),Y,6831,7414,6319,0,-0.7,-0.35,2,N
92,89,Walker Lake (Arizona),Y,-26,-26,-26,0,0,0,2,N
93,90,Walker Lake (Nevada),Y,5489,5892,5086,1163,1163,1163,,N
93,90,Walker Lake (Nevada),Y,5430,5900,4960,1247.5,1247.5,1247.5,,N
93,90,Walker Lake (Nevada),Y,5085,5281,4891,1244,1244,1244,,N
93,90,Walker Lake (Nevada),Y,3470,3580,3360,1245.5,1245.5,1245.5,,N
93,90,Walker Lake (Nevada),Y,3144,3259,3004,1252,1252,1252,,N
93,90,Walker Lake (Nevada),Y,3085,3220,2950,1242,1242,1242,,N
93,90,Walker Lake (Nevada),Y,2806.5,3142,2471,1211,1169,1190,,N
93,90,Walker Lake (Nevada),Y,2191,2319,2117,1211,1169.5,1190.25,,N
93,90,Walker Lake (Nevada),Y,2046,2353,1738,1211,1170,1190.5,,N
93,90,Walker Lake (Nevada),Y,1735,1813,1697,1212,1212,1212,,N
93,90,Walker Lake (Nevada),Y,1635,1718,1534,1222,1222,1222,,N
93,90,Walker Lake (Nevada),Y,1485,1550,1420,1247.5,1247.5,1247.5,,N
93,90,Walker Lake (Nevada),Y,1288,1313,1262,1212,1212,1212,,N
93,90,Walker Lake (Nevada),Y,1270,1380,1160,1212,1212,1212,,N
93,90,Walker Lake (Nevada),Y,1250,1310,1177,1216,1216,1216,,N
93,90,Walker Lake (Nevada),Y,1216,1287,1175,1245,1245,1245,,N
93,90,Walker Lake (Nevada),Y,1137,1178,1067,1235,1235,1235,,N
93,90,Walker Lake (Nevada),Y,1131,1256,1056,1229,1229,1229,,N
93,90,Walker Lake (Nevada),Y,995,1060,930,1209,1209,1209,,N
93,90,Walker Lake (Nevada),Y,960,1000,920,1223,1223,1223,,N
93,90,Walker Lake (Nevada),Y,960,1000,920,1211.5,1211.5,1211.5,,N
93,90,Walker Lake (Nevada),Y,945,980,910,1212,1212,1212,,N
93,90,Walker Lake (Nevada),Y,935,970,900,1209,1209,1209,,N
93,90,Walker Lake (Nevada),Y,872,934,799,1212,1212,1212,,N
93,90,Walker Lake (Nevada),Y,800,910,690,1224,1224,1224,,N
93,90,Walker Lake (Nevada),Y,700,740,660,1252,1252,1252,,N
93,90,Walker Lake (Nevada),Y,598,646,541,1237,1237,1237,,N
93,90,Walker Lake (Nevada),Y,300,320,280,1210,1210,1210,,N
93,90,Walker Lake (Nevada),Y,80,140,20,1251.5,1251.5,1251.5,,N
93,90,Walker Lake (Nevada),Y,-55,-55,-55,1200,1200,1200,,N
94,91,Williams Lake,Y,11200,,,0,-6,-3,3,N
94,91,Williams Lake,Y,11200,,,0,-6,-3,3,N
94,91,Williams Lake,Y,7900,,,-3,-5,-4,2,N
94,91,Williams Lake,Y,4978,,,-4.5,-12.73,-8.62,1,N
94,91,Williams Lake,Y,3400,,,0,-3.5,-1.75,3,N
94,91,Williams Lake,Y,2700,,,-2.3,-3,-2.65,3,N
94,91,Williams Lake,Y,1350,,,1.25,2.25,1.75,2,N
94,91,Williams Lake,Y,0,,,0,0,0,4,N
95,92,Windmill Lake,Y,15062,15230,14880,-4.25,-8.3,-6.28,,N
95,92,Windmill Lake,Y,13616,13721,13508,-4.25,-8.14,-6.2,,N
95,92,Windmill Lake,Y,12842,12730,12929,0,-4,-2,,N
95,92,Windmill Lake,Y,11341,11402,11235,-3.75,-7.8,-5.78,,N
95,92,Windmill Lake,Y,11279,11338,11201,-3.75,-7.7,-5.73,,N
95,92,Windmill Lake,Y,9976,10157,9830,0,-3.7,-1.85,,N
95,92,Windmill Lake,Y,8857,9000,8770,0,-7.2,-3.6,,N
95,92,Windmill Lake,Y,7365,,,0,-2.15,-1.08,,N
95,92,Windmill Lake,Y,6724,6790,6658,1,0,0.5,,N
95,92,Windmill Lake,Y,6325,,,1,0,0.5,,N
95,92,Windmill Lake,Y,5050,,,0,-1.45,-0.73,,N
95,92,Windmill Lake,Y,0,,,0,0,0,,N
96,93,Wolsfeld Lake,Y,13922,14048,13772,0,-1.2,-0.6,2,N
96,93,Wolsfeld Lake,Y,4192,4230,4151,-1.12,-8.65,-4.89,1,N
96,93,Wolsfeld Lake,Y,4192,4230,4151,1,-1.12,-0.06,3,N
96,93,Wolsfeld Lake,Y,2744,2753,2735,1,-0.23,0.39,3,N
96,93,Wolsfeld Lake,Y,2744,2753,2735,0,-0.23,-0.12,2,N
96,93,Wolsfeld Lake,Y,-55,-55,-55,0,0,0,2,N
97,94,Anderson Pond,Y,29352,32641,26064,,,,2,Y
97,94,Anderson Pond,Y,14750,15370,14330,,,,2,Y
97,94,Anderson Pond,Y,14730,,,,,,0,Y
97,94,Anderson Pond,Y,11260,,,,,,0,Y
97,94,Anderson Pond,Y,10158,10230,9770,,,,2,Y
97,94,Anderson Pond,Y,0,0,0,,,,2,Y
98,95,Baptiste Lake,Y,13171,13353,12968,,,,0,Y
98,95,Baptiste Lake,Y,5702,5876,5591,,,,0,Y
98,95,Baptiste Lake,Y,5702,5876,5591,,,,2,Y
98,95,Baptiste Lake,Y,0,0,0,,,,2,Y
99,96,Barchampe Lake,Y,49000,,,,,,0,Y
99,96,Barchampe Lake,Y,8044,8182,7922,,,,0,Y
99,96,Barchampe Lake,Y,8044,8182,7922,,,,2,Y
99,96,Barchampe Lake,Y,0,0,0,,,,2,Y
100,97,Basin Bog (Maine),Y,13504,13764,13262,-8.4,-8.6,-8.5,0,Y
100,97,Basin Bog (Maine),Y,7890,7974,7795,-8.4,-8.6,-8.5,0,Y
100,97,Basin Bog (Maine),Y,7890,7974,7795,0,-8.5,-4.25,2,Y
100,97,Basin Bog (Maine),Y,-21,-21,-21,0,0,0,2,Y
101,98,Beaver Lake,Y,12873,13071,12675,,,,0,Y
101,98,Beaver Lake,Y,5174,5325,5041,,,,0,Y
101,98,Beaver Lake,Y,5174,5325,5041,,,,1,Y
101,98,Beaver Lake,Y,3800,4000,3600,,,,1,Y
101,98,Beaver Lake,Y,3704,3578,2835,,,,2,Y
101,98,Beaver Lake,Y,3355,3409,3260,,,,2,Y
101,98,Beaver Lake,Y,3355,3409,3260,,,,0,Y
101,98,Beaver Lake,Y,1652,1742,1538,,,,0,Y
101,98,Beaver Lake,Y,1652,1742,1538,,,,2,Y
101,98,Beaver Lake,Y,964,1014,923,,,,2,Y
101,98,Beaver Lake,Y,964,1014,923,,,,0,Y
101,98,Beaver Lake,Y,130,230,30,,,,0,Y
101,98,Beaver Lake,Y,130,230,30,,,,2,Y
101,98,Beaver Lake,Y,-45,-45,-45,,,,2,Y
102,99,Belmont Bog,Y,14730,15086,14276,,,,2,Y
102,99,Belmont Bog,Y,11874,11961,11407,,,,2,Y
102,99,Belmont Bog,Y,11874,11961,11407,,,,0,Y
102,99,Belmont Bog,Y,5453,5577,5327,,,,0,Y
102,99,Belmont Bog,Y,5453,5577,5327,,,,2,Y
102,99,Belmont Bog,Y,0,,,,,,2,Y
103,100,"Blue Lakes (Pine Forest Range, Nevada)",Y,7627,7777,7477,-11.75,,-11.75,0,Y
103,100,"Blue Lakes (Pine Forest Range, Nevada)",Y,3953,4057,3900,-11.75,,-11.75,0,Y
103,100,"Blue Lakes (Pine Forest Range, Nevada)",Y,3953,4057,3900,2,-11.75,-4.88,2,Y
103,100,"Blue Lakes (Pine Forest Range, Nevada)",Y,-59,-59,-59,2,0,1,2,Y
104,101,Buck Lake (Alberta),Y,13171,13353,12968,,,,0,Y
104,101,Buck Lake (Alberta),Y,7290,7484,7030,,,,0,Y
104,101,Buck Lake (Alberta),Y,7290,7484,7030,,,,2,Y
104,101,Buck Lake (Alberta),Y,0,0,0,,,,2,Y
105,102,Buck Lake (Florida),Y,49000,,,,,,0,Y
105,102,Buck Lake (Florida),Y,9253,9412,9094,,,,0,Y
105,102,Buck Lake (Florida),Y,9253,9412,9094,,,,2,Y
105,102,Buck Lake (Florida),Y,0,0,0,,,,2,Y
106,103,Buffalo Lake,Y,13171,13353,12968,,,,0,Y
106,103,Buffalo Lake,Y,8221,8419,7970,,,,0,Y
106,103,Buffalo Lake,Y,8221,8419,7970,,,,2,Y
106,103,Buffalo Lake,Y,0,0,0,,,,2,Y
107,104,Cahaba Pond,Y,13949,14034,13866,0,-7.58,-3.79,2,Y
107,104,Cahaba Pond,Y,12904,12998,12810,0,-5.6,-2.8,2,Y
107,104,Cahaba Pond,Y,12904,12998,12810,-5.6,-5.7,-5.65,0,Y
107,104,Cahaba Pond,Y,11945,12107,11718,-5.4,-5.5,-5.45,0,Y
107,104,Cahaba Pond,Y,11945,12107,11718,0,-5.4,-2.7,2,Y
107,104,Cahaba Pond,Y,9742,9756,9535,0,-2.45,-1.23,2,Y
107,104,Cahaba Pond,Y,9742,9756,9535,-2.45,-2.5,-2.48,0,Y
107,104,Cahaba Pond,Y,3191,3302,3047,-2,-2.07,-2.04,0,Y
107,104,Cahaba Pond,Y,3191,3302,3047,0,-2,-1,2,Y
107,104,Cahaba Pond,Y,-29,-29,-29,0,0,0,2,Y
108,105,Camel Lake,Y,34303,35122,33483,0,-9.85,-4.93,2,Y
108,105,Camel Lake,Y,34006,35006,33006,0,-9.56,-4.78,2,Y
108,105,Camel Lake,Y,34006,35006,33006,-9.12,-9.56,-9.34,0,Y
108,105,Camel Lake,Y,33531,34531,32531,-9.12,-9.56,-9.34,0,Y
108,105,Camel Lake,Y,33412,34412,32412,0,-9.12,-4.56,2,Y
108,105,Camel Lake,Y,14122,15122,13122,0,-5.8,-2.9,1,Y
108,105,Camel Lake,Y,11233,11892,10996,0,-4.8,-2.4,1,Y
108,105,Camel Lake,Y,11159,11892,10981,-4.76,-4.76,-4.76,0,Y
108,105,Camel Lake,Y,9413,9501,9125,-4.76,-4.76,-4.76,0,Y
108,105,Camel Lake,Y,8499,8842,8343,0,-4.75,-2.38,2,Y
108,105,Camel Lake,Y,-36,-36,-36,0,0,0,2,Y
109,106,Chimney Pond,Y,13504,13764,13262,-9.13,-9.21,-9.17,0,Y
109,106,Chimney Pond,Y,3245,3369,3083,-9.13,-9.21,-9.17,0,Y
109,106,Chimney Pond,Y,3245,3369,3083,0,-9.17,-4.59,2,Y
109,106,Chimney Pond,Y,-21,-21,-21,0,0,0,2,Y
110,107,Clear Lake,Y,15000,,,,,,2,Y
110,107,Clear Lake,Y,12900,13400,12400,,,,2,Y
110,107,Clear Lake,Y,12900,13400,12400,,,,0,Y
110,107,Clear Lake,Y,10800,11300,10300,,,,0,Y
110,107,Clear Lake,Y,10800,11300,10300,,,,2,Y
110,107,Clear Lake,Y,0,0,0,,,,2,Y
111,108,Cooking Lake,Y,13171,13353,12968,,,,0,Y
111,108,Cooking Lake,Y,5999,6178,5904,,,,0,Y
111,108,Cooking Lake,Y,5999,6178,5904,,,,2,Y
111,108,Cooking Lake,Y,0,0,0,,,,2,Y
112,109,Cora Lake (Parker's Prairie),Y,12712,12802,12590,-4.69,,-4.69,0,Y
112,109,Cora Lake (Parker's Prairie),Y,6952,7153,6798,-4.69,,-4.69,0,Y
112,109,Cora Lake (Parker's Prairie),Y,6952,7153,6798,0,-4.69,-2.35,2,Y
112,109,Cora Lake (Parker's Prairie),Y,-34,-34,-34,0,0,0,2,Y
113,110,Cottonwood Lake,Y,13552,13731,13377,0,-9.73,-4.86,2,Y
113,110,Cottonwood Lake,Y,9051,9253,8795,0,-5.71,-2.86,2,Y
113,110,Cottonwood Lake,Y,9019,9131,8787,-5.44,-5.71,-5.58,0,Y
113,110,Cottonwood Lake,Y,4861,5038,4645,-4.44,-5.44,-4.94,0,Y
113,110,Cottonwood Lake,Y,2947,3136,2759,0,-4.87,-2.43,2,Y
113,110,Cottonwood Lake,Y,-34,0,-34,0,-3.16,-1.58,2,Y
114,111,Cranberry Glades,Y,15000,,,,,,2,Y
114,111,Cranberry Glades,Y,14135,14310,14090,,,,2,Y
114,111,Cranberry Glades,Y,14135,14310,14090,,,,0,Y
114,111,Cranberry Glades,Y,9386,9540,9040,,,,0,Y
114,111,Cranberry Glades,Y,9386,9540,9040,,,,2,Y
114,111,Cranberry Glades,Y,0,0,0,,,,2,Y
115,112,Diamond Pond (Oregon),Y,49000,50000,6000,,,,0,Y
115,112,Diamond Pond (Oregon),Y,5946,6529,5324,,,,0,Y
115,112,Diamond Pond (Oregon),Y,5946,6529,5324,,,,2,Y
115,112,Diamond Pond (Oregon),Y,4469,5267,3780,,,,2,Y
115,112,Diamond Pond (Oregon),Y,-38,-38,-38,,,,2,Y
116,113,East Twin Lake (Nebraska),Y,49000,50000,6000,,,,0,Y
116,113,East Twin Lake (Nebraska),Y,10500,10250,10750,,,,0,Y
116,113,East Twin Lake (Nebraska),Y,10500,10250,10750,,,,2,Y
116,113,East Twin Lake (Nebraska),Y,-56,-56,-56,,,,2,Y
117,114,Elk Island (E.I.) Pond,Y,13171,13353,12968,,,,0,Y
117,114,Elk Island (E.I.) Pond,Y,4429,4797,4157,,,,0,Y
117,114,Elk Island (E.I.) Pond,Y,4429,4797,4157,,,,2,Y
117,114,Elk Island (E.I.) Pond,Y,0,0,0,,,,2,Y
118,115,Elk Island Bog,Y,13171,13353,12968,,,,0,Y
118,115,Elk Island Bog,Y,4705,4834,4620,,,,0,Y
118,115,Elk Island Bog,Y,4705,4834,4620,,,,2,Y
118,115,Elk Island Bog,Y,0,0,0,,,,2,Y
119,116,Ennadai Lake (Keewatin),Y,9215,9410,9032,,,,0,Y
119,116,Ennadai Lake (Keewatin),Y,6583,6716,6447,,,,0,Y
119,116,Ennadai Lake (Keewatin),Y,6583,6716,6447,,,,2,Y
119,116,Ennadai Lake (Keewatin),Y,0,0,0,,,,2,Y
120,117,Fiddler's Pond,Y,11000,13000,9000,-3.22,,-3.22,0,Y
120,117,Fiddler's Pond,Y,8200,8400,8000,-3.22,,-3.22,0,Y
120,117,Fiddler's Pond,Y,8080,8181,7958,0,-3.22,-1.61,1,Y
120,117,Fiddler's Pond,Y,7900,8100,7700,-3.19,,-3.19,0,Y
120,117,Fiddler's Pond,Y,5929,5994,5769,-2.94,,-2.94,0,Y
120,117,Fiddler's Pond,Y,5929,5994,5769,0,-2.86,-1.43,2,Y
120,117,Fiddler's Pond,Y,1138,1061,1236,0,-0.68,-0.34,2,Y
120,117,Fiddler's Pond,Y,1138,1061,1236,0,-0.68,-0.34,3,Y
120,117,Fiddler's Pond,Y,0,0,0,0,0,0,3,Y
121,118,"Fish Creek Park, Forest Pond 2 ",Y,10958,11176,10788,,,,2,Y
121,118,"Fish Creek Park, Forest Pond 2 ",Y,7516,7569,7476,,,,2,Y
121,118,"Fish Creek Park, Forest Pond 2 ",Y,7516,7569,7476,,,,0,Y
121,118,"Fish Creek Park, Forest Pond 2 ",Y,5712,5851,5607,,,,0,Y
121,118,"Fish Creek Park, Forest Pond 2 ",Y,5712,5851,5607,,,,2,Y
121,118,"Fish Creek Park, Forest Pond 2 ",Y,0,0,0,,,,2,Y
122,119,"Fish Creek Park, Park Pond 1",Y,12554,12652,12425,,,,0,Y
122,119,"Fish Creek Park, Park Pond 1",Y,5712,5851,5607,,,,0,Y
122,119,"Fish Creek Park, Park Pond 1",Y,5712,5851,5607,,,,2,Y
122,119,"Fish Creek Park, Park Pond 1",Y,0,0,0,,,,2,Y
123,120,"Fish Creek Park, Park Pond 2",Y,11747,12037,11369,,,,1,Y
123,120,"Fish Creek Park, Park Pond 2",Y,8022,8153,7951,,,,1,Y
123,120,"Fish Creek Park, Park Pond 2",Y,8022,8153,7951,,,,0,Y
123,120,"Fish Creek Park, Park Pond 2",Y,3148,3255,3043,,,,0,Y
123,120,"Fish Creek Park, Park Pond 2",Y,3148,3255,3043,,,,2,Y
123,120,"Fish Creek Park, Park Pond 2",Y,0,0,0,,,,2,Y
124,121,Fracas Lake,Y,49000,50000,13228,-5.85,,-5.85,0,Y
124,121,Fracas Lake,Y,13210,13268,13144,0,-5.8,-2.9,0,Y
124,121,Fracas Lake,Y,11256,11316,11196,0,-3.65,-1.83,2,Y
124,121,Fracas Lake,Y,6785,6880,6677,0,-2.65,-1.33,2,Y
124,121,Fracas Lake,Y,5891,5986,5783,-2.45,,-2.45,0,Y
124,121,Fracas Lake,Y,2132,2208,2045,-2.15,,-2.15,0,Y
124,121,Fracas Lake,Y,2041,2117,1954,0,-2.06,-1.03,2,Y
124,121,Fracas Lake,Y,-45,-45,-45,0,0,0,2,Y
125,122,Francis Lake,Y,22113,22424,21758,,,,2,Y
125,122,Francis Lake,Y,11171,13000,11000,,,,2,Y
125,122,Francis Lake,Y,11171,13000,11000,,,,0,Y
125,122,Francis Lake,Y,4450,5400,3500,,,,0,Y
125,122,Francis Lake,Y,4450,5400,3500,,,,2,Y
125,122,Francis Lake,Y,0,0,0,,,,2,Y
126,123,Goshen Springs,Y,29399,29760,29040,,,,0,Y
126,123,Goshen Springs,Y,9320,9420,9220,,,,0,Y
126,123,Goshen Springs,Y,9320,9420,9220,,,,1,Y
126,123,Goshen Springs,Y,6428,6626,6312,,,,2,Y
126,123,Goshen Springs,Y,0,0,0,,,,1,Y
127,124,Governor's Branch Pond,Y,15000,15500,14500,,,,2,Y
127,124,Governor's Branch Pond,Y,11444,13000,11000,,,,2,Y
127,124,Governor's Branch Pond,Y,11444,13000,11000,,,,0,Y
127,124,Governor's Branch Pond,Y,5734,6000,3500,,,,0,Y
127,124,Governor's Branch Pond,Y,5734,6000,3500,,,,2,Y
127,124,Governor's Branch Pond,Y,0,0,0,,,,2,Y
128,125,Grave Flats,Y,13142,13288,12975,,,,0,Y
128,125,Grave Flats,Y,5460,5586,5325,,,,0,Y
128,125,Grave Flats,Y,5460,5586,5325,,,,2,Y
128,125,Grave Flats,Y,0,0,0,,,,2,Y
129,126,Great Pond Truro,Y,16902,17019,16770,,,,1,Y
129,126,Great Pond Truro,Y,15781,16011,15508,,,,0,Y
129,126,Great Pond Truro,Y,14659,15002,14246,,,,2,Y
129,126,Great Pond Truro,Y,11440,11602,11247,,,,2,Y
129,126,Great Pond Truro,Y,10739,10901,9414,,,,0,Y
129,126,Great Pond Truro,Y,4516,9414,4469,,,,0,Y
129,126,Great Pond Truro,Y,1922,1987,1875,,,,2,Y
129,126,Great Pond Truro,Y,-41,-36,-41,,,,2,Y
130,127,Hack Pond,Y,15061,15561,14534,,,,2,Y
130,127,Hack Pond,Y,10457,11180,10510,,,,2,Y
130,127,Hack Pond,Y,10457,11180,10510,,,,0,Y
130,127,Hack Pond,Y,8881,9400,8400,,,,0,Y
130,127,Hack Pond,Y,8881,9400,8400,,,,2,Y
130,127,Hack Pond,Y,0,0,0,,,,2,Y
131,128,Hackberry Lake,Y,15000,15500,14500,,,,0,Y
131,128,Hackberry Lake,Y,5787,5900,5664,,,,0,Y
131,128,Hackberry Lake,Y,5787,5900,5664,,,,2,Y
131,128,Hackberry Lake,Y,-9,-9,-9,,,,2,Y
132,129,Helmetta Bog,Y,49000,,,,,,0,Y
132,129,Helmetta Bog,Y,10973,11174,10804,,,,0,Y
132,129,Helmetta Bog,Y,10973,11174,10804,,,,2,Y
132,129,Helmetta Bog,Y,0,0,0,,,,2,Y
133,130,Herring Pond,Y,16902,17019,16770,,,,0,Y
133,130,Herring Pond,Y,3025,3140,2925,,,,0,Y
133,130,Herring Pond,Y,3025,3140,2925,,,,2,Y
133,130,Herring Pond,Y,-41,-41,-41,,,,2,Y
134,131,Higgins Pond,Y,16902,17019,16770,,,,0,Y
134,131,Higgins Pond,Y,2148,2302,2049,,,,0,Y
134,131,Higgins Pond,Y,2148,2302,2049,,,,2,Y
134,131,Higgins Pond,Y,-41,-41,-41,,,,2,Y
135,132,Houghton's Bog,Y,14033,15056,12976,,,,2,Y
135,132,Houghton's Bog,Y,11700,13000,11300,,,,2,Y
135,132,Houghton's Bog,Y,11700,13000,11300,,,,0,Y
135,132,Houghton's Bog,Y,8500,9000,8000,,,,0,Y
135,132,Houghton's Bog,Y,8500,9000,8000,,,,2,Y
135,132,Houghton's Bog,Y,0,0,0,,,,2,Y
136,133,Isle Lake,Y,13171,13353,12968,,,,0,Y
136,133,Isle Lake,Y,10866,11089,10684,,,,0,Y
136,133,Isle Lake,Y,10866,11089,10684,,,,2,Y
136,133,Isle Lake,Y,0,0,0,,,,2,Y
137,134,Joseph Lake,Y,13171,13353,12968,,,,0,Y
137,134,Joseph Lake,Y,7859,7960,7758,,,,0,Y
137,134,Joseph Lake,Y,7859,7960,7758,,,,2,Y
137,134,Joseph Lake,Y,0,0,0,,,,2,Y
138,135,Lac Dufresne,Y,14810,15537,13832,,,,2,Y
138,135,Lac Dufresne,Y,13069,13259,12913,,,,2,Y
138,135,Lac Dufresne,Y,13069,13259,12913,,,,0,Y
138,135,Lac Dufresne,Y,10982,11206,10786,,,,0,Y
138,135,Lac Dufresne,Y,10982,11206,10786,,,,2,Y
138,135,Lac Dufresne,Y,0,0,0,,,,2,Y
139,136,Lac Saint Anne,Y,13171,13353,12968,,,,0,Y
139,136,Lac Saint Anne,Y,6432,6550,6295,,,,0,Y
139,136,Lac Saint Anne,Y,6432,6550,6295,,,,2,Y
139,136,Lac Saint Anne,Y,0,0,0,,,,2,Y
140,137,Lake Annie,Y,41241,44353,38586,,,,2,Y
140,137,Lake Annie,Y,37686,38402,37056,,,,2,Y
140,137,Lake Annie,Y,37686,38402,37056,,,,0,Y
140,137,Lake Annie,Y,15733,16090,15200,,,,0,Y
140,137,Lake Annie,Y,15733,16090,15200,,,,1,Y
140,137,Lake Annie,Y,5445,5581,5324,,,,1,Y
140,137,Lake Annie,Y,5445,5581,5324,,,,2,Y
140,137,Lake Annie,Y,0,0,0,,,,2,Y
141,138,Langdale Pond,Y,49000,49500,8736,,,,0,Y
141,138,Langdale Pond,Y,8736,8970,8593,,,,0,Y
141,138,Langdale Pond,Y,8736,8970,8593,,,,2,Y
141,138,Langdale Pond,Y,0,0,0,,,,2,Y
142,139,Lawyers Bog,Y,13438,13919,12789,,,,2,Y
142,139,Lawyers Bog,Y,11142,11955,10409,,,,2,Y
142,139,Lawyers Bog,Y,11142,11955,10409,,,,0,Y
142,139,Lawyers Bog,Y,5707,6299,5055,,,,0,Y
142,139,Lawyers Bog,Y,5707,6299,5055,,,,2,Y
142,139,Lawyers Bog,Y,0,0,0,,,,2,Y
143,140,Longhauser Pond,Y,49000,49500,21000,-1.19,,-1.19,0,Y
143,140,Longhauser Pond,Y,13464,13584,13342,-1.19,,-1.19,0,Y
143,140,Longhauser Pond,Y,13464,13584,13342,0,-0.83,-0.41,2,Y
143,140,Longhauser Pond,Y,12716,12798,12598,0,-0.83,-0.41,2,Y
143,140,Longhauser Pond,Y,12716,12798,12598,-1.05,,-1.05,0,Y
143,140,Longhauser Pond,Y,7085,7215,6973,-1.05,,-1.05,0,Y
143,140,Longhauser Pond,Y,7085,7215,6973,0,-0.65,-0.33,2,Y
